study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA319583	SRP073813	SAMN04901119	SRS1411352	SRX1725744	SRR3438637	SRA419962	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	27256907	2725690700		2017-06-26	2017-06-26	Illumina HiSeq 2000 sequencing; GSM2132246: X2267_nAcc_M_SL32262; Homo sapiens; RNA-Seq	RNA-sequencing of human post-mortem brain tissues	GSE80655	GSM2132246	GSM2132246_r1	1192603810;1223094873;	1c88d4da054f9e07eb212a4859045ee5;984d064803608c10bd87c9d1f830dc70;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/007/SRR3438637/SRR3438637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/007/SRR3438637/SRR3438637_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/007/SRR3438637/SRR3438637_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/007/SRR3438637/SRR3438637_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/007/SRR3438637/SRR3438637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/007/SRR3438637/SRR3438637_2.fastq.gz;							1760286167	f844fa7f63c54f985c9fd07b463f20e4	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/007/SRR3438637	fasp.sra.ebi.ac.uk:/vol1/srr/SRR343/007/SRR3438637	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/007/SRR3438637				GSM2132246		X2267_nAcc_M_SL32262		2017-06-26
PRJNA319583	SRP073813	SAMN04901119	SRS1411352	SRX1725744	SRR3438638	SRA419962	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	29748764	2974876400		2017-06-26	2017-06-26	Illumina HiSeq 2000 sequencing; GSM2132246: X2267_nAcc_M_SL32262; Homo sapiens; RNA-Seq	RNA-sequencing of human post-mortem brain tissues	GSE80655	GSM2132246	GSM2132246_r2	1327645643;1363857469;	8723b9fec3bdc0cbf3926cead70cfeab;9d5da701e955c9ee701398ba3da83806;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/008/SRR3438638/SRR3438638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/008/SRR3438638/SRR3438638_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/008/SRR3438638/SRR3438638_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/008/SRR3438638/SRR3438638_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/008/SRR3438638/SRR3438638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/008/SRR3438638/SRR3438638_2.fastq.gz;							1961429059	f57ff9f7361a350be414178a78c99dfa	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/008/SRR3438638	fasp.sra.ebi.ac.uk:/vol1/srr/SRR343/008/SRR3438638	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/008/SRR3438638				GSM2132246		X2267_nAcc_M_SL32262		2017-06-26
PRJNA319583	SRP073813	SAMN04901120	SRS1411351	SRX1725745	SRR3438639	SRA419962	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	26711390	2671139000		2017-06-26	2017-06-26	Illumina HiSeq 2000 sequencing; GSM2132247: X3684_nAcc_S_SL32263; Homo sapiens; RNA-Seq	RNA-sequencing of human post-mortem brain tissues	GSE80655	GSM2132247	GSM2132247_r1	1167052683;1204422771;	9ad7acc9e5368e6fb9213fb843c13c5b;33bbfdee8e5088ce8e03486256a62f12;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/009/SRR3438639/SRR3438639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/009/SRR3438639/SRR3438639_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/009/SRR3438639/SRR3438639_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/009/SRR3438639/SRR3438639_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/009/SRR3438639/SRR3438639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/009/SRR3438639/SRR3438639_2.fastq.gz;							1727856871	23603305e798dce52b41d70f6d5a929d	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/009/SRR3438639	fasp.sra.ebi.ac.uk:/vol1/srr/SRR343/009/SRR3438639	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/009/SRR3438639				GSM2132247		X3684_nAcc_S_SL32263		2017-06-26
PRJNA319583	SRP073813	SAMN04901120	SRS1411351	SRX1725745	SRR3438640	SRA419962	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	29187712	2918771200		2017-06-26	2017-06-26	Illumina HiSeq 2000 sequencing; GSM2132247: X3684_nAcc_S_SL32263; Homo sapiens; RNA-Seq	RNA-sequencing of human post-mortem brain tissues	GSE80655	GSM2132247	GSM2132247_r2	1300991225;1344286333;	91e63f73acb3dcaa1fc37b3dce020df8;2352354991b599da14f6151fbbe0f547;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/000/SRR3438640/SRR3438640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/000/SRR3438640/SRR3438640_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/000/SRR3438640/SRR3438640_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/000/SRR3438640/SRR3438640_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/000/SRR3438640/SRR3438640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/000/SRR3438640/SRR3438640_2.fastq.gz;							1927668548	1988946ae8653eea0d6ae86343f965c1	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/000/SRR3438640	fasp.sra.ebi.ac.uk:/vol1/srr/SRR343/000/SRR3438640	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/000/SRR3438640				GSM2132247		X3684_nAcc_S_SL32263		2017-06-26
PRJNA319583	SRP073813	SAMN04901121	SRS1411353	SRX1725746	SRR3438641	SRA419962	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	26790284	2679028400		2017-06-26	2017-06-26	Illumina HiSeq 2000 sequencing; GSM2132248: X3710_nAcc_M_SL32264; Homo sapiens; RNA-Seq	RNA-sequencing of human post-mortem brain tissues	GSE80655	GSM2132248	GSM2132248_r1	1167902601;1196441075;	4ea16a40105ca6fd5d411dfd5f3907b9;16a4c2079c7c54e70c13f4a97bda2f9d;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/001/SRR3438641/SRR3438641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/001/SRR3438641/SRR3438641_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/001/SRR3438641/SRR3438641_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/001/SRR3438641/SRR3438641_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/001/SRR3438641/SRR3438641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/001/SRR3438641/SRR3438641_2.fastq.gz;							1720826938	32aa57f72ea592694d9e2c5821bfb680	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/001/SRR3438641	fasp.sra.ebi.ac.uk:/vol1/srr/SRR343/001/SRR3438641	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/001/SRR3438641				GSM2132248		X3710_nAcc_M_SL32264		2017-06-26
PRJNA319583	SRP073813	SAMN04901121	SRS1411353	SRX1725746	SRR3438642	SRA419962	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	29214913	2921491300		2017-06-26	2017-06-26	Illumina HiSeq 2000 sequencing; GSM2132248: X3710_nAcc_M_SL32264; Homo sapiens; RNA-Seq	RNA-sequencing of human post-mortem brain tissues	GSE80655	GSM2132248	GSM2132248_r2	1299729188;1333824059;	07fad5df7af73647b86d3442741569e7;d954cd9bc62d6eedd7b30f6a9651da19;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/002/SRR3438642/SRR3438642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/002/SRR3438642/SRR3438642_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/002/SRR3438642/SRR3438642_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/002/SRR3438642/SRR3438642_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/002/SRR3438642/SRR3438642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/002/SRR3438642/SRR3438642_2.fastq.gz;							1917113367	83659daec04180d95f2325ab0042dbe3	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/002/SRR3438642	fasp.sra.ebi.ac.uk:/vol1/srr/SRR343/002/SRR3438642	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/002/SRR3438642				GSM2132248		X3710_nAcc_M_SL32264		2017-06-26
PRJNA319583	SRP073813	SAMN04901123	SRS1411355	SRX1725748	SRR3438645	SRA419962	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	28707728	2870772800		2017-06-26	2017-06-26	Illumina HiSeq 2000 sequencing; GSM2132250: X3994_nAcc_M_SL32266; Homo sapiens; RNA-Seq	RNA-sequencing of human post-mortem brain tissues	GSE80655	GSM2132250	GSM2132250_r1	1249789076;1281040088;	24fc471a2e1fbb903a6fd5396c7c4f05;b65a2f7d73913c96ab6a864f4051e706;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/005/SRR3438645/SRR3438645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/005/SRR3438645/SRR3438645_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/005/SRR3438645/SRR3438645_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/005/SRR3438645/SRR3438645_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/005/SRR3438645/SRR3438645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/005/SRR3438645/SRR3438645_2.fastq.gz;							1846820584	0f118beef4c2313d4cb52084084d9700	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/005/SRR3438645	fasp.sra.ebi.ac.uk:/vol1/srr/SRR343/005/SRR3438645	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/005/SRR3438645				GSM2132250		X3994_nAcc_M_SL32266		2017-06-26
PRJNA319583	SRP073813	SAMN04901124	SRS1411356	SRX1725749	SRR3438647	SRA419962	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	24646592	2464659200		2017-06-26	2017-06-26	Illumina HiSeq 2000 sequencing; GSM2132251: X4046_nAcc_M_SL32267; Homo sapiens; RNA-Seq	RNA-sequencing of human post-mortem brain tissues	GSE80655	GSM2132251	GSM2132251_r1	1075180081;1099633083;	787347d928351105e118c808576d76f2;dbca13d0164c98a41e556245aeebb829;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/007/SRR3438647/SRR3438647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/007/SRR3438647/SRR3438647_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/007/SRR3438647/SRR3438647_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/007/SRR3438647/SRR3438647_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/007/SRR3438647/SRR3438647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/007/SRR3438647/SRR3438647_2.fastq.gz;							1602250169	efbef4b8c27829ebb3b355914d290bf2	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/007/SRR3438647	fasp.sra.ebi.ac.uk:/vol1/srr/SRR343/007/SRR3438647	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/007/SRR3438647				GSM2132251		X4046_nAcc_M_SL32267		2017-06-26
PRJNA319583	SRP073813	SAMN04901124	SRS1411356	SRX1725749	SRR3438648	SRA419962	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	26152493	2615249300		2017-06-26	2017-06-26	Illumina HiSeq 2000 sequencing; GSM2132251: X4046_nAcc_M_SL32267; Homo sapiens; RNA-Seq	RNA-sequencing of human post-mortem brain tissues	GSE80655	GSM2132251	GSM2132251_r2	1155377012;1183356388;	8efdd0a832fe5c3d2a967a8d3506ed9e;5f3a16183ba71d767e2455e4660776c7;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/008/SRR3438648/SRR3438648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/008/SRR3438648/SRR3438648_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/008/SRR3438648/SRR3438648_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/008/SRR3438648/SRR3438648_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/008/SRR3438648/SRR3438648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/008/SRR3438648/SRR3438648_2.fastq.gz;							1717492858	5f92ef2cb738423c0095993581aec55f	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/008/SRR3438648	fasp.sra.ebi.ac.uk:/vol1/srr/SRR343/008/SRR3438648	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/008/SRR3438648				GSM2132251		X4046_nAcc_M_SL32267		2017-06-26
PRJNA319583	SRP073813	SAMN04901125	SRS1411357	SRX1725750	SRR3438649	SRA419962	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	30791168	3079116800		2017-06-26	2017-06-26	Illumina HiSeq 2000 sequencing; GSM2132252: X4114_nAcc_S_SL32268; Homo sapiens; RNA-Seq	RNA-sequencing of human post-mortem brain tissues	GSE80655	GSM2132252	GSM2132252_r1	1355947630;1381355894;	1ff102a4b1ba767b078c1d25aad48266;d13db73939aa695d83a7e9fd64f5c630;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/009/SRR3438649/SRR3438649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/009/SRR3438649/SRR3438649_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/009/SRR3438649/SRR3438649_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/009/SRR3438649/SRR3438649_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/009/SRR3438649/SRR3438649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/009/SRR3438649/SRR3438649_2.fastq.gz;							2002409765	3624608a55cd6d698242d7cc434bd173	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/009/SRR3438649	fasp.sra.ebi.ac.uk:/vol1/srr/SRR343/009/SRR3438649	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/009/SRR3438649				GSM2132252		X4114_nAcc_S_SL32268		2017-06-26
PRJNA319583	SRP073813	SAMN04901125	SRS1411357	SRX1725750	SRR3438650	SRA419962	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	32627568	3262756800		2017-06-26	2017-06-26	Illumina HiSeq 2000 sequencing; GSM2132252: X4114_nAcc_S_SL32268; Homo sapiens; RNA-Seq	RNA-sequencing of human post-mortem brain tissues	GSE80655	GSM2132252	GSM2132252_r2	1454220140;1483985607;	41e2d66483c9a6c56908ae74ddcc75bb;6387187fa2651f025affb630448a7949;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/000/SRR3438650/SRR3438650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/000/SRR3438650/SRR3438650_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/000/SRR3438650/SRR3438650_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/000/SRR3438650/SRR3438650_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/000/SRR3438650/SRR3438650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/000/SRR3438650/SRR3438650_2.fastq.gz;							2142471806	9474ee5f5984e4d05b671211c3919104	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/000/SRR3438650	fasp.sra.ebi.ac.uk:/vol1/srr/SRR343/000/SRR3438650	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/000/SRR3438650				GSM2132252		X4114_nAcc_S_SL32268		2017-06-26
PRJNA319583	SRP073813	SAMN04901126	SRS1411358	SRX1725751	SRR3438651	SRA419962	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	28562781	2856278100		2017-06-26	2017-06-26	Illumina HiSeq 2000 sequencing; GSM2132253: X4301_nAcc_S_SL32269; Homo sapiens; RNA-Seq	RNA-sequencing of human post-mortem brain tissues	GSE80655	GSM2132253	GSM2132253_r1	1249646620;1288422768;	5bc966eabee58910d429d277527da1de;8529e14e7606efd2610383cf7e8f50f8;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/001/SRR3438651/SRR3438651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/001/SRR3438651/SRR3438651_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/001/SRR3438651/SRR3438651_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/001/SRR3438651/SRR3438651_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/001/SRR3438651/SRR3438651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/001/SRR3438651/SRR3438651_2.fastq.gz;							1857989992	367c3554528bd2a13c4c8ce408e82e53	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/001/SRR3438651	fasp.sra.ebi.ac.uk:/vol1/srr/SRR343/001/SRR3438651	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/001/SRR3438651				GSM2132253		X4301_nAcc_S_SL32269		2017-06-26
PRJNA319583	SRP073813	SAMN04901126	SRS1411358	SRX1725751	SRR3438652	SRA419962	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	30343843	3034384300		2017-06-26	2017-06-26	Illumina HiSeq 2000 sequencing; GSM2132253: X4301_nAcc_S_SL32269; Homo sapiens; RNA-Seq	RNA-sequencing of human post-mortem brain tissues	GSE80655	GSM2132253	GSM2132253_r2	1344211128;1387695307;	8c0b30f2304dd5defeb268af017dfee1;776d8a29c9fa563590ba4a28fd6603b7;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/002/SRR3438652/SRR3438652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/002/SRR3438652/SRR3438652_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/002/SRR3438652/SRR3438652_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/002/SRR3438652/SRR3438652_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/002/SRR3438652/SRR3438652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/002/SRR3438652/SRR3438652_2.fastq.gz;							1993476780	e1e21d860f89422df3afde563acb1612	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/002/SRR3438652	fasp.sra.ebi.ac.uk:/vol1/srr/SRR343/002/SRR3438652	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/002/SRR3438652				GSM2132253		X4301_nAcc_S_SL32269		2017-06-26
PRJNA319583	SRP073813	SAMN04901129	SRS1411361	SRX1725754	SRR3438657	SRA419962	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	26906699	2690669900		2017-06-26	2017-06-26	Illumina HiSeq 2000 sequencing; GSM2132256: X4619_nAcc_S_SL32272; Homo sapiens; RNA-Seq	RNA-sequencing of human post-mortem brain tissues	GSE80655	GSM2132256	GSM2132256_r1	1182421843;1219384641;	70cee05323d44af06f5bcb7c965c5524;782fd371a27c84d7bca642b43c38c612;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/007/SRR3438657/SRR3438657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/007/SRR3438657/SRR3438657_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/007/SRR3438657/SRR3438657_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/007/SRR3438657/SRR3438657_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/007/SRR3438657/SRR3438657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/007/SRR3438657/SRR3438657_2.fastq.gz;							1756487171	36bdb920b09063a389f73fb0b451c55d	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/007/SRR3438657	fasp.sra.ebi.ac.uk:/vol1/srr/SRR343/007/SRR3438657	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/007/SRR3438657				GSM2132256		X4619_nAcc_S_SL32272		2017-06-26
PRJNA319583	SRP073813	SAMN04901129	SRS1411361	SRX1725754	SRR3438658	SRA419962	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	28602892	2860289200		2017-06-26	2017-06-26	Illumina HiSeq 2000 sequencing; GSM2132256: X4619_nAcc_S_SL32272; Homo sapiens; RNA-Seq	RNA-sequencing of human post-mortem brain tissues	GSE80655	GSM2132256	GSM2132256_r2	1272298250;1313990177;	c5f1ce8a95f0a1850ae04a37965a216d;94e4ee2fc1cb915984e52e0ca8f78356;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/008/SRR3438658/SRR3438658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/008/SRR3438658/SRR3438658_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/008/SRR3438658/SRR3438658_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/008/SRR3438658/SRR3438658_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/008/SRR3438658/SRR3438658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/008/SRR3438658/SRR3438658_2.fastq.gz;							1885478978	da2ff5057c7e534f1535ab63f2eda1da	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/008/SRR3438658	fasp.sra.ebi.ac.uk:/vol1/srr/SRR343/008/SRR3438658	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/008/SRR3438658				GSM2132256		X4619_nAcc_S_SL32272		2017-06-26
PRJNA319583	SRP073813	SAMN04901131	SRS1411362	SRX1725756	SRR3438661	SRA419962	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	20054743	2005474300		2017-06-26	2017-06-26	Illumina HiSeq 2000 sequencing; GSM2132258: X3186_nAcc_C_SL5881; Homo sapiens; RNA-Seq	RNA-sequencing of human post-mortem brain tissues	GSE80655	GSM2132258	GSM2132258_r1	828922186;863275730;	5eee9d721bdc2ecf0d18adddab63161b;8df1b7336af5d8c6021ebfebcde3dceb;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/001/SRR3438661/SRR3438661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/001/SRR3438661/SRR3438661_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/001/SRR3438661/SRR3438661_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/001/SRR3438661/SRR3438661_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/001/SRR3438661/SRR3438661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/001/SRR3438661/SRR3438661_2.fastq.gz;							1111947644	8cb2a8bce59fc89b33f4c5c900b25ddc	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/001/SRR3438661	fasp.sra.ebi.ac.uk:/vol1/srr/SRR343/001/SRR3438661	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/001/SRR3438661				GSM2132258		X3186_nAcc_C_SL5881		2017-06-26
PRJNA319583	SRP073813	SAMN04901073	SRS1411365	SRX1725758	SRR3438663	SRA419962	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	23248705	2324870500		2017-06-26	2017-06-26	Illumina HiSeq 2000 sequencing; GSM2132260: X3281_AnCg_C_SL5883; Homo sapiens; RNA-Seq	RNA-sequencing of human post-mortem brain tissues	GSE80655	GSM2132260	GSM2132260_r1	965884300;999078561;	888df999044f8865f1e535ba67e8958d;ce2e65b813dd1c7f214ef874cc8f88ec;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/003/SRR3438663/SRR3438663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/003/SRR3438663/SRR3438663_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/003/SRR3438663/SRR3438663_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR343/003/SRR3438663/SRR3438663_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/003/SRR3438663/SRR3438663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR343/003/SRR3438663/SRR3438663_2.fastq.gz;							1285775750	e5171ba9a7a1d839fa82086575e6c924	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/003/SRR3438663	fasp.sra.ebi.ac.uk:/vol1/srr/SRR343/003/SRR3438663	ftp.sra.ebi.ac.uk/vol1/srr/SRR343/003/SRR3438663				GSM2132260		X3281_AnCg_C_SL5883		2017-06-26
